sensor_id,hour,date,hourly_avg
0a,14,2020-08-10,10.4
0a,14,2020-08-11,6.325
0a,14,2020-08-12,5.745
0a,14,2020-08-13,5.09
0a,14,2020-08-14,5.82
0a,14,2020-08-15,5.905
0a,14,2020-08-16,5.295
0a,14,2020-08-17,4.535
0a,14,2020-08-18,5.19
0a,14,2020-08-19,5.455
0a,14,2020-08-20,5.37
0a,14,2020-08-21,4.625
0a,14,2020-08-22,5.05
0a,14,2020-08-23,5.995
0a,14,2020-08-24,4.845
0a,14,2020-08-25,4.95
0a,15,2019-11-15,5.04
0a,15,2019-11-16,6.25
0a,15,2019-11-17,5.88
0a,15,2019-11-18,4.345
0a,15,2019-11-19,4.925
0a,15,2019-11-20,5.905
0a,15,2019-11-21,11.31
0a,15,2019-11-22,5.5
0a,15,2019-11-23,5.1450000000000005
0a,15,2019-11-24,7.385
0a,15,2019-11-25,5.98
0a,15,2019-11-26,5.285
0a,15,2019-11-27,7.465
0a,15,2019-11-28,5.53
0a,15,2019-11-29,14.505
0a,15,2019-11-30,4.915
0a,15,2019-12-01,4.92
0a,15,2019-12-02,5.975
0a,15,2019-12-03,5.359999999999999
0a,15,2019-12-04,4.635
0a,15,2019-12-05,4.585
0a,15,2019-12-06,4.715
0a,15,2019-12-07,8.96
0a,15,2019-12-08,6.08
0a,15,2019-12-09,4.875
0a,15,2019-12-10,7.055
0a,15,2019-12-11,7.6049999999999995
0a,15,2019-12-12,4.62
0a,15,2019-12-13,5.76
0a,15,2019-12-14,5.085
0a,15,2019-12-15,5.44
0a,15,2019-12-16,5.7
0a,15,2019-12-17,9.645
0a,15,2019-12-18,7.25
0a,15,2019-12-19,7.8
0a,15,2019-12-20,181.21
0a,15,2019-12-21,8.1
0a,15,2019-12-22,8.55
0a,15,2019-12-23,26.235
0a,15,2019-12-24,14.219999999999999
0a,15,2019-12-25,20.45
0a,15,2019-12-26,9.32
0a,15,2019-12-27,19.38
0a,15,2019-12-28,21.945
0a,15,2019-12-29,12.265
0a,15,2019-12-30,9.855
0a,15,2019-12-31,6.345
0a,15,2020-01-01,5.455
0a,15,2020-01-02,11.825000000000001
0a,15,2020-01-03,398.265
0a,15,2020-01-04,13.584999999999999
0a,15,2020-01-05,5.97
0a,15,2020-01-06,280.86
0a,15,2020-01-07,21.75
0a,15,2020-01-08,28.745
0a,15,2020-01-09,48.5
0a,15,2020-01-10,12.385
0a,15,2020-01-11,7.905
0a,15,2020-01-12,4.535
0a,15,2020-01-13,108.605
0a,15,2020-01-14,356.69
0a,15,2020-01-15,29.015
0a,15,2020-01-16,12.675
0a,15,2020-01-17,8.4
0a,15,2020-01-18,29.765
0a,15,2020-01-19,38.875
0a,15,2020-01-20,5.835
0a,15,2020-01-21,7.985
0a,15,2020-01-22,6.92
0a,15,2020-01-23,4.705
0a,15,2020-01-24,5.845
0a,15,2020-01-25,5.22
0a,15,2020-01-26,5.38
0a,15,2020-01-27,6.695
0a,15,2020-01-28,5.47
0a,15,2020-01-29,6.0649999999999995
0a,15,2020-01-30,5.52
0a,15,2020-01-31,9.93
0a,15,2020-02-01,6.025
0a,15,2020-02-02,4.555
0a,15,2020-02-03,5.38
0a,15,2020-02-04,8.44
0a,15,2020-02-05,6.265000000000001
0a,15,2020-02-06,33.125
0a,15,2020-02-07,35.910000000000004
0a,15,2020-02-08,16.64
0a,15,2020-02-09,6.595
0a,15,2020-02-10,4.52
0a,15,2020-02-11,10.65
0a,15,2020-02-12,6.74
0a,15,2020-02-13,6.965
0a,15,2020-02-14,7.78
0a,15,2020-02-15,10.13
0a,15,2020-02-16,5.045
0a,15,2020-02-17,7.42
0a,15,2020-02-18,8.75
0a,15,2020-02-19,6.19
0a,15,2020-02-20,5.085
0a,15,2020-02-21,5.545
0a,15,2020-02-22,6.6
0a,15,2020-02-23,6.13
0a,15,2020-02-24,14.715
0a,15,2020-02-25,7.34
0a,15,2020-02-26,6.555
0a,15,2020-02-27,5.825
0a,15,2020-02-28,5.335
0a,15,2020-02-29,5.455
0a,15,2020-03-01,4.855
0a,15,2020-03-02,6.19
0a,15,2020-03-03,5.825
0a,15,2020-03-04,8.82
0a,15,2020-03-05,8.445
0a,15,2020-03-06,4.915
0a,15,2020-03-07,6.125
0a,15,2020-03-08,5.655
0a,15,2020-03-09,5.505
0a,15,2020-03-10,9.17
0a,15,2020-03-11,7.335
0a,15,2020-03-12,6.18
0a,15,2020-03-13,6.26
0a,15,2020-03-14,5.6
0a,15,2020-03-15,4.84
0a,15,2020-03-16,5.295
0a,15,2020-03-17,6.545
0a,15,2020-03-18,8.015
0a,15,2020-03-19,7.125
0a,15,2020-03-20,5.605
0a,15,2020-03-21,7.19
0a,15,2020-03-22,4.995
0a,15,2020-03-23,5.465
0a,15,2020-03-24,5.12
0a,15,2020-03-25,4.88
0a,15,2020-03-26,6.36
0a,15,2020-03-27,6.25
0a,15,2020-03-28,5.64
0a,15,2020-03-29,5.68
0a,15,2020-03-30,4.87
0a,15,2020-03-31,4.825
0a,15,2020-04-01,11.825
0a,15,2020-04-02,16.935
0a,15,2020-04-03,6.265
0a,15,2020-04-04,4.815
0a,15,2020-04-05,5.535
0a,15,2020-04-06,5.89
0a,15,2020-04-07,5.7
0a,15,2020-04-08,5.1
0a,15,2020-04-09,7.18
0a,15,2020-04-10,5.08
0a,15,2020-04-11,6.23
0a,15,2020-04-12,5.4
0a,15,2020-04-13,5.8
0a,15,2020-04-14,8.325
0a,15,2020-04-15,6.655
0a,15,2020-04-16,7.64
0a,15,2020-04-17,5.705
0a,15,2020-04-18,5.185
0a,15,2020-04-19,6.01
0a,15,2020-04-20,6.865
0a,15,2020-04-21,6.105
0a,15,2020-04-22,5.53
0a,15,2020-04-23,7.75
0a,15,2020-04-24,7.6937500000000005
0a,15,2020-04-25,9.91875
0a,15,2020-04-26,5.3625
0a,15,2020-04-27,5.6375
0a,15,2020-04-28,5.33125
0a,15,2020-04-29,7.2875
0a,15,2020-04-30,5.025
0a,15,2020-05-01,4.9875
0a,15,2020-05-02,5.463636363636364
0a,15,2020-05-03,6.416666666666667
0a,15,2020-05-04,4.825
0a,15,2020-05-05,5.675
0a,15,2020-05-06,5.558333333333334
0a,15,2020-05-07,5.8
0a,15,2020-05-08,5.5875
0a,15,2020-05-09,4.9125
0a,15,2020-05-10,4.9125
0a,15,2020-05-11,5.225
0a,15,2020-05-12,5.55
0a,15,2020-05-13,5.485
0a,15,2020-05-14,5.73
0a,15,2020-05-15,5.585
0a,15,2020-05-16,5.955
0a,15,2020-05-17,5.915
0a,15,2020-05-18,6.165
0a,15,2020-05-19,6.84
0a,15,2020-05-20,4.735
0a,15,2020-05-21,5.235
0a,15,2020-05-22,5.673684210526316
0a,15,2020-05-23,4.945
0a,15,2020-05-24,6.04
0a,15,2020-05-25,4.83
0a,15,2020-05-26,5.565
0a,15,2020-05-27,6.58
0a,15,2020-05-28,5.554545454545455
0a,15,2020-05-29,5.82
0a,15,2020-05-30,5.645
0a,15,2020-05-31,4.995
0a,15,2020-06-01,7.22
0a,15,2020-06-02,4.83
0a,15,2020-06-03,7.555
0a,15,2020-06-04,6.755
0a,15,2020-06-05,7.4875
0a,15,2020-06-06,8.7875
0a,15,2020-06-07,5.29375
0a,15,2020-06-08,4.9625
0a,15,2020-06-09,7.01875
0a,15,2020-06-10,10.05625
0a,15,2020-06-11,11.5875
0a,15,2020-06-12,5.9875
0a,15,2020-06-13,7.1
0a,15,2020-06-14,5.45
0a,15,2020-06-15,4.74375
0a,15,2020-06-16,5.23125
0a,15,2020-06-17,5.965
0a,15,2020-06-18,6.35
0a,15,2020-06-19,5.44
0a,15,2020-06-20,5.0200000000000005
0a,15,2020-06-21,9.385
0a,15,2020-06-22,5.890000000000001
0a,15,2020-06-23,5.42
0a,15,2020-06-24,5.905
0a,15,2020-06-25,5.395
0a,15,2020-06-26,6.915
0a,15,2020-06-27,5.495
0a,15,2020-06-28,12.334999999999999
0a,15,2020-06-29,6.795
0a,15,2020-06-30,6.275
0a,15,2020-07-01,5.97
0a,15,2020-07-02,5.45
0a,15,2020-07-03,5.165
0a,15,2020-07-04,6.135
0a,15,2020-07-05,5.09
0a,15,2020-07-06,5.635
0a,15,2020-07-07,6.055
0a,15,2020-07-08,7.1
0a,15,2020-07-09,6.445
0a,15,2020-07-10,7.465
0a,15,2020-07-11,14.18
0a,15,2020-07-12,7.09
0a,15,2020-07-13,5.365
0a,15,2020-07-14,5.7
0a,15,2020-07-15,5.305
0a,15,2020-07-16,7.235
0a,15,2020-07-17,13.77
0a,15,2020-07-18,5.09
0a,15,2020-07-19,5.085
0a,15,2020-07-20,6.06
0a,15,2020-07-21,5.6
0a,15,2020-07-22,5.425
0a,15,2020-07-23,5.215
0a,15,2020-07-24,6.13
0a,15,2020-07-25,16.325
0a,15,2020-07-26,27.945
0a,15,2020-07-27,7.035
0a,15,2020-07-28,6.095
0a,15,2020-07-29,9.49
0a,15,2020-07-30,7.43
0a,15,2020-07-31,7
0a,15,2020-08-01,7.015
0a,15,2020-08-02,5.689473684210526
0a,15,2020-08-03,5.14
0a,15,2020-08-04,5.55
0a,15,2020-08-05,5.342105263157895
0a,15,2020-08-06,5.32
0a,15,2020-08-07,6.09
0a,15,2020-08-08,5.005
0a,15,2020-08-09,5.085
0a,15,2020-08-10,10.165
0a,15,2020-08-11,5.965
0a,15,2020-08-12,5.655
0a,15,2020-08-13,5.085
0a,15,2020-08-14,5.7299999999999995
0a,15,2020-08-15,5.735
0a,15,2020-08-16,5.11
0a,15,2020-08-17,4.605
0a,15,2020-08-18,5.045
0a,15,2020-08-19,5.36
0a,15,2020-08-20,4.805
0a,15,2020-08-21,4.75
0a,15,2020-08-22,5.54
0a,15,2020-08-23,5.905
0a,15,2020-08-24,4.835
0a,15,2020-08-25,5.3999999999999995
0a,16,2019-11-15,5.225
0a,16,2019-11-16,6.465
0a,16,2019-11-17,6.12
0a,16,2019-11-18,4.29
0a,16,2019-11-19,4.05
0a,16,2019-11-20,5.41
0a,16,2019-11-21,9.84
0a,16,2019-11-22,5.25
0a,16,2019-11-23,7.055
0a,16,2019-11-24,7.05
0a,16,2019-11-25,4.9799999999999995
0a,16,2019-11-26,5.38
0a,16,2019-11-27,5.355
0a,16,2019-11-28,5.67
0a,16,2019-11-29,12.83
0a,16,2019-11-30,4.57
0a,16,2019-12-01,5.785
0a,16,2019-12-02,6.12
0a,16,2019-12-03,5.005
0a,16,2019-12-04,5.325
0a,16,2019-12-05,4.765
0a,16,2019-12-06,5.565
0a,16,2019-12-07,9.445
0a,16,2019-12-08,5.755
0a,16,2019-12-09,5.265
0a,16,2019-12-10,6.59
0a,16,2019-12-11,7.41
0a,16,2019-12-12,4.555
0a,16,2019-12-13,4.62
0a,16,2019-12-14,5.13
0a,16,2019-12-15,7.105
0a,16,2019-12-16,5.59
0a,16,2019-12-17,7.435
0a,16,2019-12-18,8.305
0a,16,2019-12-19,6.56
0a,16,2019-12-20,99.14
0a,16,2019-12-21,7.845
0a,16,2019-12-22,8.9
0a,16,2019-12-23,20.22
0a,16,2019-12-24,13.18
0a,16,2019-12-25,19.34
0a,16,2019-12-26,9.665000000000001
0a,16,2019-12-27,24.080000000000002
0a,16,2019-12-28,10.955
0a,16,2019-12-29,10.77
0a,16,2019-12-30,9.5
0a,16,2019-12-31,5.72
0a,16,2020-01-01,6.05
0a,16,2020-01-02,9.17
0a,16,2020-01-03,440.705
0a,16,2020-01-04,10.215
0a,16,2020-01-05,5.82
0a,16,2020-01-06,300.285
0a,16,2020-01-07,24.3
0a,16,2020-01-08,22.995
0a,16,2020-01-09,55.11
0a,16,2020-01-10,7.03
0a,16,2020-01-11,8.365
0a,16,2020-01-12,4.255
0a,16,2020-01-13,95.37
0a,16,2020-01-14,275.805
0a,16,2020-01-15,47.589999999999996
0a,16,2020-01-16,10.725
0a,16,2020-01-17,8.7
0a,16,2020-01-18,27.35
0a,16,2020-01-19,32.52
0a,16,2020-01-20,5.645
0a,16,2020-01-21,8.38
0a,16,2020-01-22,6.525
0a,16,2020-01-23,4.625
0a,16,2020-01-24,5.845
0a,16,2020-01-25,5.065
0a,16,2020-01-26,4.406666666666666
0a,16,2020-01-27,6.78
0a,16,2020-01-28,5.97
0a,16,2020-01-29,5.01
0a,16,2020-01-30,5.485
0a,16,2020-01-31,10.275
0a,16,2020-02-01,5.24
0a,16,2020-02-02,4.27
0a,16,2020-02-03,5.44
0a,16,2020-02-04,8.815
0a,16,2020-02-05,5.675
0a,16,2020-02-06,31.915
0a,16,2020-02-07,26.985
0a,16,2020-02-08,10.84
0a,16,2020-02-09,5.75
0a,16,2020-02-10,4.19
0a,16,2020-02-11,9.995
0a,16,2020-02-12,6.84
0a,16,2020-02-13,6.7
0a,16,2020-02-14,7.11
0a,16,2020-02-15,9.48
0a,16,2020-02-16,5.605
0a,16,2020-02-17,7.115
0a,16,2020-02-18,11
0a,16,2020-02-19,6.205
0a,16,2020-02-20,5.045
0a,16,2020-02-21,5.51
0a,16,2020-02-22,6.58
0a,16,2020-02-23,6.425
0a,16,2020-02-24,12.405
0a,16,2020-02-25,12.255
0a,16,2020-02-26,6.43
0a,16,2020-02-27,5.635
0a,16,2020-02-28,5.23
0a,16,2020-02-29,5.41
0a,16,2020-03-01,4.67
0a,16,2020-03-02,6.16
0a,16,2020-03-03,6.42
0a,16,2020-03-04,8.725
0a,16,2020-03-05,7.635
0a,16,2020-03-06,5.14
0a,16,2020-03-07,6.24
0a,16,2020-03-08,6.985
0a,16,2020-03-09,5.835
0a,16,2020-03-10,9.305
0a,16,2020-03-11,6.76
0a,16,2020-03-12,5.9
0a,16,2020-03-13,8.73
0a,16,2020-03-14,5.41
0a,16,2020-03-15,4.91
0a,16,2020-03-16,5.11
0a,16,2020-03-17,8.14
0a,16,2020-03-18,6.655
0a,16,2020-03-19,6.765000000000001
0a,16,2020-03-20,5.62
0a,16,2020-03-21,7.495
0a,16,2020-03-22,4.92
0a,16,2020-03-23,5.145
0a,16,2020-03-24,4.735
0a,16,2020-03-25,4.735
0a,16,2020-03-26,6.355
0a,16,2020-03-27,5.845
0a,16,2020-03-28,5.4
0a,16,2020-03-29,5.5649999999999995
0a,16,2020-03-30,4.705
0a,16,2020-03-31,4.78
0a,16,2020-04-01,11.805
0a,16,2020-04-02,23.225
0a,16,2020-04-03,5.95
0a,16,2020-04-04,4.98
0a,16,2020-04-05,5.41
0a,16,2020-04-06,5.705
0a,16,2020-04-07,5.115
0a,16,2020-04-08,5.765
0a,16,2020-04-09,7.665
0a,16,2020-04-10,5.13
0a,16,2020-04-11,7.305
0a,16,2020-04-12,5.46
0a,16,2020-04-13,5.925
0a,16,2020-04-14,8.165
0a,16,2020-04-15,7.07
0a,16,2020-04-16,7.47
0a,16,2020-04-17,6.14
0a,16,2020-04-18,5.24
0a,16,2020-04-19,6.735
0a,16,2020-04-20,7.22
0a,16,2020-04-21,6.03
0a,16,2020-04-22,6.115
0a,16,2020-04-23,8.13
0a,16,2020-04-24,5.85625
0a,16,2020-04-25,8.61875
0a,16,2020-04-26,6.1
0a,16,2020-04-27,5.84375
0a,16,2020-04-28,6.05
0a,16,2020-04-29,5.5625
0a,16,2020-04-30,4.7625
0a,16,2020-05-01,4.975
0a,16,2020-05-02,6.325
0a,16,2020-05-03,6.375
0a,16,2020-05-04,5.108333333333333
0a,16,2020-05-05,5.741666666666666
0a,16,2020-05-06,5.525
0a,16,2020-05-07,5.625
0a,16,2020-05-08,5.45
0a,16,2020-05-09,4.5
0a,16,2020-05-10,5.25
0a,16,2020-05-11,5.325
0a,16,2020-05-12,5.8
0a,16,2020-05-13,5.35
0a,16,2020-05-14,5.4
0a,16,2020-05-15,5.725
0a,16,2020-05-16,6.075
0a,16,2020-05-17,6.5200000000000005
0a,16,2020-05-18,5.77
0a,16,2020-05-19,6.985
0a,16,2020-05-20,4.675
0a,16,2020-05-21,5.42
0a,16,2020-05-22,5.7
0a,16,2020-05-23,4.99
0a,16,2020-05-24,6.035
0a,16,2020-05-25,4.84
0a,16,2020-05-26,5.275
0a,16,2020-05-27,6.91
0a,16,2020-05-28,6
0a,16,2020-05-29,5.735
0a,16,2020-05-30,5.695
0a,16,2020-05-31,4.97
0a,16,2020-06-01,5.435714285714286
0a,16,2020-06-02,4.955
0a,16,2020-06-03,7.58
0a,16,2020-06-04,6.595
0a,16,2020-06-05,7.8
0a,16,2020-06-06,6.65
0a,16,2020-06-07,4.98125
0a,16,2020-06-08,4.89375
0a,16,2020-06-09,7.59375
0a,16,2020-06-10,9.76875
0a,16,2020-06-11,12.9625
0a,16,2020-06-12,6.29375
0a,16,2020-06-13,7.35625
0a,16,2020-06-14,5.80625
0a,16,2020-06-15,4.84375
0a,16,2020-06-16,5.13125
0a,16,2020-06-17,6.575
0a,16,2020-06-18,6.38
0a,16,2020-06-19,5.415
0a,16,2020-06-20,5.005
0a,16,2020-06-21,9.825
0a,16,2020-06-22,6.71
0a,16,2020-06-23,5.705
0a,16,2020-06-24,6.335
0a,16,2020-06-25,5.225
0a,16,2020-06-26,6.305
0a,16,2020-06-27,5.2
0a,16,2020-06-28,13.7
0a,16,2020-06-29,6.665
0a,16,2020-06-30,6.38
0a,16,2020-07-01,5.57
0a,16,2020-07-02,5.8
0a,16,2020-07-03,5.52
0a,16,2020-07-04,5.75
0a,16,2020-07-05,5.065
0a,16,2020-07-06,5.675
0a,16,2020-07-07,7.6
0a,16,2020-07-08,7.39
0a,16,2020-07-09,6.74
0a,16,2020-07-10,7.555
0a,16,2020-07-11,15.97
0a,16,2020-07-12,7.48
0a,16,2020-07-13,5.84
0a,16,2020-07-14,5.245
0a,16,2020-07-15,5.19
0a,16,2020-07-16,5.985
0a,16,2020-07-17,10.435
0a,16,2020-07-18,5.295
0a,16,2020-07-19,5.515
0a,16,2020-07-20,5.25
0a,16,2020-07-21,5.48
0a,16,2020-07-22,5.32
0a,16,2020-07-23,5.06
0a,16,2020-07-24,6.6
0a,16,2020-07-25,17.81
0a,16,2020-07-26,23.955
0a,16,2020-07-27,7.575
0a,16,2020-07-28,6.365
0a,16,2020-07-29,9.364705882352942
0a,16,2020-07-30,6.955
0a,16,2020-07-31,7.05
0a,16,2020-08-01,6.985
0a,16,2020-08-02,6.325
0a,16,2020-08-03,5.235
0a,16,2020-08-04,5.46
0a,16,2020-08-05,5.36
0a,16,2020-08-06,4.935
0a,16,2020-08-07,5.71
0a,16,2020-08-08,5.04
0a,16,2020-08-09,5.23
0a,16,2020-08-10,9.715
0a,16,2020-08-11,6.195
0a,16,2020-08-12,6.165
0a,16,2020-08-13,4.89
0a,16,2020-08-14,5.235
0a,16,2020-08-15,10.555
0a,16,2020-08-16,5.19
0a,16,2020-08-17,4.935294117647059
0a,16,2020-08-18,5.32
0a,16,2020-08-19,5.125
0a,16,2020-08-20,5.57
0a,16,2020-08-21,4.745
0a,16,2020-08-22,6.405882352941177
0a,16,2020-08-23,5.71
0a,16,2020-08-24,4.79
0a,17,2019-11-15,7.97
0a,17,2019-11-16,7.165
0a,17,2019-11-17,6.47
0a,17,2019-11-18,4.655
0a,17,2019-11-19,5.19
0a,17,2019-11-20,5.21
0a,17,2019-11-21,8.2
0a,17,2019-11-22,5.415
0a,17,2019-11-23,8.185
0a,17,2019-11-24,7.8
0a,17,2019-11-25,5.55
0a,17,2019-11-26,5.955
0a,17,2019-11-27,5.45
0a,17,2019-11-28,6.285
0a,17,2019-11-29,14.18
0a,17,2019-11-30,5.01
0a,17,2019-12-01,6.845
0a,17,2019-12-02,5.655
0a,17,2019-12-03,5.17
0a,17,2019-12-04,5.14
0a,17,2019-12-05,4.835
0a,17,2019-12-06,5.83
0a,17,2019-12-07,8.82
0a,17,2019-12-08,6.465
0a,17,2019-12-09,5.43
0a,17,2019-12-10,6.37
0a,17,2019-12-11,7.555
0a,17,2019-12-12,5.155
0a,17,2019-12-13,4.755
0a,17,2019-12-14,6.0600000000000005
0a,17,2019-12-15,6.875
0a,17,2019-12-16,6.135
0a,17,2019-12-17,6.755
0a,17,2019-12-18,9.145
0a,17,2019-12-19,7.26
0a,17,2019-12-20,39.955
0a,17,2019-12-21,8.1
0a,17,2019-12-22,9.040000000000001
0a,17,2019-12-23,11.965
0a,17,2019-12-24,9.52
0a,17,2019-12-25,36.88
0a,17,2019-12-26,8.97
0a,17,2019-12-27,15.465
0a,17,2019-12-28,9.64
0a,17,2019-12-29,8.9
0a,17,2019-12-30,9.5
0a,17,2019-12-31,6.57
0a,17,2020-01-01,6.08
0a,17,2020-01-02,6.08
0a,17,2020-01-03,358.515
0a,17,2020-01-04,9.16
0a,17,2020-01-05,6.225
0a,17,2020-01-06,283.125
0a,17,2020-01-07,24.135
0a,17,2020-01-08,19.825
0a,17,2020-01-09,61.765
0a,17,2020-01-10,5.685
0a,17,2020-01-11,8.45
0a,17,2020-01-12,4.425
0a,17,2020-01-13,83.995
0a,17,2020-01-14,224.24
0a,17,2020-01-15,66.215
0a,17,2020-01-16,7.215
0a,17,2020-01-17,7.735
0a,17,2020-01-18,27.855
0a,17,2020-01-19,43.01
0a,17,2020-01-20,6.985
0a,17,2020-01-21,7.84
0a,17,2020-01-22,6.145
0a,17,2020-01-23,4.8
0a,17,2020-01-24,5.89
0a,17,2020-01-25,5.11
0a,17,2020-01-26,4.855
0a,17,2020-01-27,7.12
0a,17,2020-01-28,5.935
0a,17,2020-01-29,5.5
0a,17,2020-01-30,5.635
0a,17,2020-01-31,9.28
0a,17,2020-02-01,5.055
0a,17,2020-02-02,4.6899999999999995
0a,17,2020-02-03,5.575
0a,17,2020-02-04,6.37
0a,17,2020-02-05,5.7
0a,17,2020-02-06,42.285
0a,17,2020-02-07,23.1
0a,17,2020-02-08,6.99
0a,17,2020-02-09,6.215
0a,17,2020-02-10,4.045
0a,17,2020-02-11,10.3
0a,17,2020-02-12,6.765
0a,17,2020-02-13,7.2700000000000005
0a,17,2020-02-14,8.915
0a,17,2020-02-15,9.655
0a,17,2020-02-16,5.54
0a,17,2020-02-17,6.96
0a,17,2020-02-18,9.785
0a,17,2020-02-19,5.875
0a,17,2020-02-20,4.905
0a,17,2020-02-21,5.895
0a,17,2020-02-22,7.125
0a,17,2020-02-23,7.3950000000000005
0a,17,2020-02-24,12.64
0a,17,2020-02-25,13.879999999999999
0a,17,2020-02-26,6.46
0a,17,2020-02-27,5.625
0a,17,2020-02-28,5.26
0a,17,2020-02-29,5.66
0a,17,2020-03-01,4.75
0a,17,2020-03-02,5.765
0a,17,2020-03-03,7.635
0a,17,2020-03-04,8.48
0a,17,2020-03-05,7.375
0a,17,2020-03-06,6.155
0a,17,2020-03-07,6.33
0a,17,2020-03-08,7.765
0a,17,2020-03-09,5.72
0a,17,2020-03-10,10.24
0a,17,2020-03-11,5.46
0a,17,2020-03-12,5.245
0a,17,2020-03-13,7.43
0a,17,2020-03-14,5.155
0a,17,2020-03-15,5.045
0a,17,2020-03-16,5.05
0a,17,2020-03-17,5.04
0a,17,2020-03-18,5.965
0a,17,2020-03-19,5.8
0a,17,2020-03-20,5.07
0a,17,2020-03-21,7.55
0a,17,2020-03-22,5.335
0a,17,2020-03-23,5.28
0a,17,2020-03-24,4.965
0a,17,2020-03-25,4.835
0a,17,2020-03-26,6.57
0a,17,2020-03-27,5.965
0a,17,2020-03-28,5.2
0a,17,2020-03-29,5.625
0a,17,2020-03-30,5.01
0a,17,2020-03-31,4.94
0a,17,2020-04-01,12.99
0a,17,2020-04-02,18.865
0a,17,2020-04-03,6.07
0a,17,2020-04-04,4.625
0a,17,2020-04-05,5.335
0a,17,2020-04-06,5.375
0a,17,2020-04-07,5.205
0a,17,2020-04-08,5.505
0a,17,2020-04-09,7.76
0a,17,2020-04-10,5.59
0a,17,2020-04-11,7.505
0a,17,2020-04-12,6.32
0a,17,2020-04-13,6.28
0a,17,2020-04-14,8.275
0a,17,2020-04-15,7.13
0a,17,2020-04-16,7.5200000000000005
0a,17,2020-04-17,6.415
0a,17,2020-04-18,5.535
0a,17,2020-04-19,5.8
0a,17,2020-04-20,7.455
0a,17,2020-04-21,5.92
0a,17,2020-04-22,6.205
0a,17,2020-04-23,7.625
0a,17,2020-04-24,6.35625
0a,17,2020-04-25,24.1
0a,17,2020-04-26,5.625
0a,17,2020-04-27,6.00625
0a,17,2020-04-28,5.89375
0a,17,2020-04-29,5.525
0a,17,2020-04-30,5.0375
0a,17,2020-05-01,4.9875
0a,17,2020-05-02,6.441666666666666
0a,17,2020-05-03,6.408333333333333
0a,17,2020-05-04,5.533333333333333
0a,17,2020-05-05,5.891666666666667
0a,17,2020-05-06,5.383333333333334
0a,17,2020-05-07,5.4
0a,17,2020-05-08,5.7625
0a,17,2020-05-09,4.675
0a,17,2020-05-10,5.2875
0a,17,2020-05-11,5.6125
0a,17,2020-05-12,5.595
0a,17,2020-05-13,5.41
0a,17,2020-05-14,5.765
0a,17,2020-05-15,6.27
0a,17,2020-05-16,6.945
0a,17,2020-05-17,7.14
0a,17,2020-05-18,5.755
0a,17,2020-05-19,7.3549999999999995
0a,17,2020-05-20,5.195
0a,17,2020-05-21,6.065
0a,17,2020-05-22,6.04
0a,17,2020-05-23,5.015
0a,17,2020-05-24,5.87
0a,17,2020-05-25,5.16
0a,17,2020-05-26,5.69
0a,17,2020-05-27,6.625
0a,17,2020-05-28,6.8549999999999995
0a,17,2020-05-29,6.475
0a,17,2020-05-30,5.8950000000000005
0a,17,2020-05-31,4.845
0a,17,2020-06-01,5.988888888888889
0a,17,2020-06-02,5.03
0a,17,2020-06-03,7.32
0a,17,2020-06-04,6.54
0a,17,2020-06-05,8.85625
0a,17,2020-06-06,5.95
0a,17,2020-06-07,5.05625
0a,17,2020-06-08,5.08125
0a,17,2020-06-09,8.34375
0a,17,2020-06-10,9.9375
0a,17,2020-06-11,12.4625
0a,17,2020-06-12,7.08125
0a,17,2020-06-13,8.68125
0a,17,2020-06-14,5.625
0a,17,2020-06-15,5.15
0a,17,2020-06-16,5.6875
0a,17,2020-06-17,6.735
0a,17,2020-06-18,6.995
0a,17,2020-06-19,5.745
0a,17,2020-06-20,5.51
0a,17,2020-06-21,8.8
0a,17,2020-06-22,5.775
0a,17,2020-06-23,5.805
0a,17,2020-06-24,6.005
0a,17,2020-06-25,5.495
0a,17,2020-06-26,6.5649999999999995
0a,17,2020-06-27,5.625
0a,17,2020-06-28,14.29
0a,17,2020-06-29,6.415
0a,17,2020-06-30,6.52
0a,17,2020-07-01,5.85
0a,17,2020-07-02,5.775
0a,17,2020-07-03,7.005
0a,17,2020-07-04,5.475
0a,17,2020-07-05,4.81
0a,17,2020-07-06,5.95
0a,17,2020-07-07,6.825
0a,17,2020-07-08,7.68
0a,17,2020-07-09,7.95
0a,17,2020-07-10,8
0a,17,2020-07-11,13.695
0a,17,2020-07-12,9.56
0a,17,2020-07-13,5.325
0a,17,2020-07-14,5.1
0a,17,2020-07-15,4.925
0a,17,2020-07-16,6.0649999999999995
0a,17,2020-07-17,11.955
0a,17,2020-07-18,5.07
0a,17,2020-07-19,5.01
0a,17,2020-07-20,5.315
0a,17,2020-07-21,5.495
0a,17,2020-07-22,5.33
0a,17,2020-07-23,4.89
0a,17,2020-07-24,7.83
0a,17,2020-07-25,18.085
0a,17,2020-07-26,23.53
0a,17,2020-07-27,7.75
0a,17,2020-07-28,6.475
0a,17,2020-07-29,8.536842105263158
0a,17,2020-07-30,7.0649999999999995
0a,17,2020-07-31,7.24
0a,17,2020-08-01,7.515
0a,17,2020-08-02,7.06
0a,17,2020-08-03,4.925
0a,17,2020-08-04,5.21
0a,17,2020-08-05,5.095
0a,17,2020-08-06,5.015
0a,17,2020-08-07,6.03
0a,17,2020-08-08,4.925
0a,17,2020-08-09,5.745
0a,17,2020-08-10,10.3
